City,Street,Lat,Long,Region,Partner,Bonus,Materials
Санкт-Петербург,"Санкт-Петербург, г Санкт-Петербург, ул Краснопутиловская, 14","59,8728","30,2656",Санкт-Петербург,Муниципалитет,Бонусов нет,Пластик; Бумага; Стекло
Санкт-Петербург,"Санкт-Петербург, г Санкт-Петербург, ул Чекистов, 42","59,9397","30,6889",Санкт-Петербург,Муниципалитет,Бонусов нет,Пластик; Бумага; Стекло
Саратов,"Саратовская область, г Саратов, ул им Чапаева В.И., 59","51,532791","46,021138",Саратовская область,Муниципалитет,Бонусов нет,Пластик; Бумага; Стекло
Ставрополь,"Ставропольский край, г Ставрополь, ш Старомарьевское, 28","45,0633","42,0369",Ставропольский край,Муниципалитет,Бонусов нет,Пластик; Бумага; Стекло
Тверь,"Тверская область, г Тверь, ул Советская, 18","56,6928","35,2286",Тверская область,Муниципалитет,Бонусов нет,Пластик; Бумага; Стекло
Тольятти,"Самарская область, г Тольятти, ул Лизы Чайкиной, 68","53,481457","49,48305",Самарская область,Муниципалитет,Бонусов нет,Пластик; Бумага; Стекло
Тула,"Тульская область, г Тула, ул Щегловская засека, 8","54,3525","37,1067",Тульская область,Муниципалитет,Бонусов нет,Пластик; Бумага; Стекло
Тюмень,"Тюменская область, г Тюмень, ул Ленина, 26","57,1578","65,5267",Тюменская область,Муниципалитет,Бонусов нет,Пластик; Бумага; Стекло
Тюмень,"Тюменская область, г Тюмень, ул Федюнинского, 69","57,100732","65,573524",Тюменская область,Муниципалитет,Бонусов нет,Пластик; Бумага; Стекло
Уфа,"Республика Башкортостан, г Уфа, ул Александра Спивака, 74","54,8217","56,1614",Республика Башкортостан,Муниципалитет,Бонусов нет,Пластик; Бумага; Стекло
Уфа,"Республика Башкортостан, г Уфа, ул Софьи Перовской, 54","54,6975","55,9942",Республика Башкортостан,Муниципалитет,Бонусов нет,Пластик; Бумага; Стекло
Хабаровск,"Хабаровский край, г Хабаровск, ул Кочнева, 2","48,5121","135,1494",Хабаровский край,Муниципалитет,Бонусов нет,Пластик; Бумага; Стекло
Челябинск,"Челябинская область, г Челябинск, ул Гагарина, 56","55,1204","61,4348",Челябинская область,Муниципалитет,Бонусов нет,Пластик; Бумага; Стекло
Ярославль,"Ярославская область, г Ярославль, ул Маланова, 2","57,6061","39,8335",Ярославская область,Муниципалитет,Бонусов нет,Пластик; Бумага; Стекло
Астрахань,"Астраханская область, г Астрахань, ул Победы, 12","48,0514","46,3472",Астраханская область,Муниципалитет,Бонусов нет,Пластик; Бумага; Стекло
Барнаул,"Алтайский край, г Барнаул, ул 50 лет СССР, 45","53,20861","83,41087",Алтайский край,Муниципалитет,Бонусов нет,Пластик; Бумага; Стекло
Волгоград,"Волгоградская область, г Волгоград, ул им Дегтярева, 37","48,807007","44,591863",Волгоградская область,Муниципалитет,Бонусов нет,Пластик; Бумага; Стекло
Воронеж,"Воронежская область, г Воронеж, ул Молодежная, 25","51,7394","39,2658",Воронежская область,Муниципалитет,Бонусов нет,Пластик; Бумага; Стекло
Екатеринбург,"Свердловская область, г Екатеринбург, ул Фрунзе, 60","56,8144","60,6058",Свердловская область,Муниципалитет,Бонусов нет,Пластик; Бумага; Стекло
